Position,Streams,Date,Region,Track ID
31,1819821,2017-06-27,global,3eR23VReFzcdmS7TYCrhCe
73,904193,2017-06-27,global,3NdDpSvN911VPGivFlV5d0
1,5962451,2017-06-28,global,5CtI0qwDJkDQGwXD1H1cLb
5,3477534,2017-06-28,global,7qiZfU4dY1lWllzX7mPBI3
7,3032415,2017-06-28,global,4iLqG9SeJSnt0cSPICSjxv
11,2618019,2017-06-28,global,7KXjTSCq5nL1LoYtL7XAwS
15,2421964,2017-06-28,global,4aWmUDTfIPGksMNLV2rQP2
17,2369030,2017-06-28,global,6RUKPb4LETWmmr3iAEQktW
23,1990400,2017-06-28,global,0KKkJNfGyhkQ5aFogxQAPU
31,1814409,2017-06-28,global,3eR23VReFzcdmS7TYCrhCe
71,908698,2017-06-28,global,3NdDpSvN911VPGivFlV5d0
1,5945441,2017-06-29,global,5CtI0qwDJkDQGwXD1H1cLb
5,3492692,2017-06-29,global,7qiZfU4dY1lWllzX7mPBI3
7,3043802,2017-06-29,global,4iLqG9SeJSnt0cSPICSjxv
11,2634510,2017-06-29,global,7KXjTSCq5nL1LoYtL7XAwS
15,2430217,2017-06-29,global,4aWmUDTfIPGksMNLV2rQP2
17,2370874,2017-06-29,global,6RUKPb4LETWmmr3iAEQktW
23,1995253,2017-06-29,global,0KKkJNfGyhkQ5aFogxQAPU
31,1808428,2017-06-29,global,3eR23VReFzcdmS7TYCrhCe
72,902367,2017-06-29,global,3NdDpSvN911VPGivFlV5d0
1,6393345,2017-06-30,global,5CtI0qwDJkDQGwXD1H1cLb
5,3712311,2017-06-30,global,7qiZfU4dY1lWllzX7mPBI3
7,3118564,2017-06-30,global,4iLqG9SeJSnt0cSPICSjxv
13,2718045,2017-06-30,global,7KXjTSCq5nL1LoYtL7XAwS
16,2621991,2017-06-30,global,4aWmUDTfIPGksMNLV2rQP2
17,2503562,2017-06-30,global,6RUKPb4LETWmmr3iAEQktW
25,2076040,2017-06-30,global,0KKkJNfGyhkQ5aFogxQAPU
32,1876476,2017-06-30,global,3eR23VReFzcdmS7TYCrhCe
80,923631,2017-06-30,global,3NdDpSvN911VPGivFlV5d0
1,6398530,2017-07-01,global,5CtI0qwDJkDQGwXD1H1cLb
5,3646128,2017-07-01,global,7qiZfU4dY1lWllzX7mPBI3
7,3029066,2017-07-01,global,4iLqG9SeJSnt0cSPICSjxv
13,2658170,2017-07-01,global,4aWmUDTfIPGksMNLV2rQP2
15,2556116,2017-07-01,global,7KXjTSCq5nL1LoYtL7XAwS
18,2389321,2017-07-01,global,6RUKPb4LETWmmr3iAEQktW
26,1992628,2017-07-01,global,0KKkJNfGyhkQ5aFogxQAPU
32,1769312,2017-07-01,global,3eR23VReFzcdmS7TYCrhCe
83,844946,2017-07-01,global,3NdDpSvN911VPGivFlV5d0
1,5473207,2017-07-02,global,5CtI0qwDJkDQGwXD1H1cLb
5,3148478,2017-07-02,global,7qiZfU4dY1lWllzX7mPBI3
7,2654301,2017-07-02,global,4iLqG9SeJSnt0cSPICSjxv
14,2262014,2017-07-02,global,4aWmUDTfIPGksMNLV2rQP2
15,2246321,2017-07-02,global,7KXjTSCq5nL1LoYtL7XAwS
17,2072624,2017-07-02,global,6RUKPb4LETWmmr3iAEQktW
25,1743764,2017-07-02,global,0KKkJNfGyhkQ5aFogxQAPU
33,1529527,2017-07-02,global,3eR23VReFzcdmS7TYCrhCe
78,757384,2017-07-02,global,3NdDpSvN911VPGivFlV5d0
1,5582087,2017-07-03,global,5CtI0qwDJkDQGwXD1H1cLb
5,3332023,2017-07-03,global,7qiZfU4dY1lWllzX7mPBI3
8,2914894,2017-07-03,global,4iLqG9SeJSnt0cSPICSjxv
14,2372863,2017-07-03,global,7KXjTSCq5nL1LoYtL7XAwS
15,2282575,2017-07-03,global,4aWmUDTfIPGksMNLV2rQP2
17,2258746,2017-07-03,global,6RUKPb4LETWmmr3iAEQktW
28,1846872,2017-07-03,global,0KKkJNfGyhkQ5aFogxQAPU
35,1650245,2017-07-03,global,3eR23VReFzcdmS7TYCrhCe
74,830734,2017-07-03,global,3NdDpSvN911VPGivFlV5d0
1,5802911,2017-07-04,global,5CtI0qwDJkDQGwXD1H1cLb
5,3475640,2017-07-04,global,7qiZfU4dY1lWllzX7mPBI3
7,3024716,2017-07-04,global,4iLqG9SeJSnt0cSPICSjxv
14,2423412,2017-07-04,global,6RUKPb4LETWmmr3iAEQktW
15,2358723,2017-07-04,global,7KXjTSCq5nL1LoYtL7XAwS
16,2311978,2017-07-04,global,4aWmUDTfIPGksMNLV2rQP2
22,2069734,2017-07-04,global,0KKkJNfGyhkQ5aFogxQAPU
36,1649133,2017-07-04,global,3eR23VReFzcdmS7TYCrhCe
78,822316,2017-07-04,global,3NdDpSvN911VPGivFlV5d0
1,5784066,2017-07-05,global,5CtI0qwDJkDQGwXD1H1cLb
5,3447971,2017-07-05,global,7qiZfU4dY1lWllzX7mPBI3
8,3096269,2017-07-05,global,4iLqG9SeJSnt0cSPICSjxv
14,2395725,2017-07-05,global,6RUKPb4LETWmmr3iAEQktW
15,2339988,2017-07-05,global,4aWmUDTfIPGksMNLV2rQP2
16,2338348,2017-07-05,global,7KXjTSCq5nL1LoYtL7XAwS
26,1977403,2017-07-05,global,0KKkJNfGyhkQ5aFogxQAPU
36,1675526,2017-07-05,global,3eR23VReFzcdmS7TYCrhCe
74,853028,2017-07-05,global,3NdDpSvN911VPGivFlV5d0
1,5804663,2017-07-06,global,5CtI0qwDJkDQGwXD1H1cLb
5,3434982,2017-07-06,global,7qiZfU4dY1lWllzX7mPBI3
7,3133162,2017-07-06,global,4iLqG9SeJSnt0cSPICSjxv
14,2378219,2017-07-06,global,7KXjTSCq5nL1LoYtL7XAwS
15,2372202,2017-07-06,global,4aWmUDTfIPGksMNLV2rQP2
16,2359441,2017-07-06,global,6RUKPb4LETWmmr3iAEQktW
29,1896895,2017-07-06,global,0KKkJNfGyhkQ5aFogxQAPU
37,1697488,2017-07-06,global,3eR23VReFzcdmS7TYCrhCe
73,865503,2017-07-06,global,3NdDpSvN911VPGivFlV5d0
1,6143342,2017-07-07,global,5CtI0qwDJkDQGwXD1H1cLb
5,3585969,2017-07-07,global,7qiZfU4dY1lWllzX7mPBI3
8,3202009,2017-07-07,global,4iLqG9SeJSnt0cSPICSjxv
15,2567910,2017-07-07,global,4aWmUDTfIPGksMNLV2rQP2
17,2471829,2017-07-07,global,6RUKPb4LETWmmr3iAEQktW
18,2456691,2017-07-07,global,7KXjTSCq5nL1LoYtL7XAwS
29,1936277,2017-07-07,global,0KKkJNfGyhkQ5aFogxQAPU
38,1714918,2017-07-07,global,3eR23VReFzcdmS7TYCrhCe
83,873710,2017-07-07,global,3NdDpSvN911VPGivFlV5d0
1,6125375,2017-07-08,global,5CtI0qwDJkDQGwXD1H1cLb
5,3544780,2017-07-08,global,7qiZfU4dY1lWllzX7mPBI3
8,3108277,2017-07-08,global,4iLqG9SeJSnt0cSPICSjxv
14,2598702,2017-07-08,global,4aWmUDTfIPGksMNLV2rQP2
17,2340211,2017-07-08,global,6RUKPb4LETWmmr3iAEQktW
18,2313794,2017-07-08,global,7KXjTSCq5nL1LoYtL7XAwS
29,1851798,2017-07-08,global,0KKkJNfGyhkQ5aFogxQAPU
39,1626641,2017-07-08,global,3eR23VReFzcdmS7TYCrhCe
89,795772,2017-07-08,global,3NdDpSvN911VPGivFlV5d0
1,5336785,2017-07-09,global,5CtI0qwDJkDQGwXD1H1cLb
5,3098864,2017-07-09,global,7qiZfU4dY1lWllzX7mPBI3
8,2748844,2017-07-09,global,4iLqG9SeJSnt0cSPICSjxv
15,2274372,2017-07-09,global,4aWmUDTfIPGksMNLV2rQP2
16,2078853,2017-07-09,global,7KXjTSCq5nL1LoYtL7XAwS
18,2058633,2017-07-09,global,6RUKPb4LETWmmr3iAEQktW
30,1648411,2017-07-09,global,0KKkJNfGyhkQ5aFogxQAPU
39,1439843,2017-07-09,global,3eR23VReFzcdmS7TYCrhCe
82,735273,2017-07-09,global,3NdDpSvN911VPGivFlV5d0
1,5438108,2017-07-10,global,5CtI0qwDJkDQGwXD1H1cLb
5,3275610,2017-07-10,global,7qiZfU4dY1lWllzX7mPBI3
8,3023381,2017-07-10,global,4iLqG9SeJSnt0cSPICSjxv
15,2286097,2017-07-10,global,4aWmUDTfIPGksMNLV2rQP2
16,2231042,2017-07-10,global,6RUKPb4LETWmmr3iAEQktW
17,2213986,2017-07-10,global,7KXjTSCq5nL1LoYtL7XAwS
31,1736317,2017-07-10,global,0KKkJNfGyhkQ5aFogxQAPU
38,1556424,2017-07-10,global,3eR23VReFzcdmS7TYCrhCe
78,813417,2017-07-10,global,3NdDpSvN911VPGivFlV5d0
168,470201,2017-07-10,global,2ekn2ttSfGqwhhate0LSR0
1,5452865,2017-07-11,global,5CtI0qwDJkDQGwXD1H1cLb
6,3298677,2017-07-11,global,7qiZfU4dY1lWllzX7mPBI3
8,3055265,2017-07-11,global,4iLqG9SeJSnt0cSPICSjxv
15,2299212,2017-07-11,global,4aWmUDTfIPGksMNLV2rQP2
16,2242636,2017-07-11,global,6RUKPb4LETWmmr3iAEQktW
17,2233662,2017-07-11,global,7KXjTSCq5nL1LoYtL7XAwS
32,1768336,2017-07-11,global,0KKkJNfGyhkQ5aFogxQAPU
38,1567577,2017-07-11,global,3eR23VReFzcdmS7TYCrhCe
80,826640,2017-07-11,global,3NdDpSvN911VPGivFlV5d0
130,571891,2017-07-11,global,2ekn2ttSfGqwhhate0LSR0
1,5448579,2017-07-12,global,5CtI0qwDJkDQGwXD1H1cLb
6,3305051,2017-07-12,global,7qiZfU4dY1lWllzX7mPBI3
8,3104041,2017-07-12,global,4iLqG9SeJSnt0cSPICSjxv
15,2293051,2017-07-12,global,4aWmUDTfIPGksMNLV2rQP2
16,2265576,2017-07-12,global,6RUKPb4LETWmmr3iAEQktW
17,2212874,2017-07-12,global,7KXjTSCq5nL1LoYtL7XAwS
32,1780399,2017-07-12,global,0KKkJNfGyhkQ5aFogxQAPU
38,1583919,2017-07-12,global,3eR23VReFzcdmS7TYCrhCe
78,840814,2017-07-12,global,3NdDpSvN911VPGivFlV5d0
112,645552,2017-07-12,global,2ekn2ttSfGqwhhate0LSR0
1,5520044,2017-07-13,global,5CtI0qwDJkDQGwXD1H1cLb
6,3337841,2017-07-13,global,7qiZfU4dY1lWllzX7mPBI3
9,3190775,2017-07-13,global,4iLqG9SeJSnt0cSPICSjxv
15,2337189,2017-07-13,global,4aWmUDTfIPGksMNLV2rQP2
16,2279918,2017-07-13,global,6RUKPb4LETWmmr3iAEQktW
18,2225019,2017-07-13,global,7KXjTSCq5nL1LoYtL7XAwS
36,1748702,2017-07-13,global,0KKkJNfGyhkQ5aFogxQAPU
38,1616962,2017-07-13,global,3eR23VReFzcdmS7TYCrhCe
82,837184,2017-07-13,global,3NdDpSvN911VPGivFlV5d0
86,820102,2017-07-13,global,2ekn2ttSfGqwhhate0LSR0
1,5807970,2017-07-14,global,5CtI0qwDJkDQGwXD1H1cLb
7,3439876,2017-07-14,global,7qiZfU4dY1lWllzX7mPBI3
10,3244534,2017-07-14,global,4iLqG9SeJSnt0cSPICSjxv
16,2433872,2017-07-14,global,4aWmUDTfIPGksMNLV2rQP2
17,2365945,2017-07-14,global,6RUKPb4LETWmmr3iAEQktW
19,2310872,2017-07-14,global,7KXjTSCq5nL1LoYtL7XAwS
36,1769063,2017-07-14,global,0KKkJNfGyhkQ5aFogxQAPU
40,1643149,2017-07-14,global,3eR23VReFzcdmS7TYCrhCe
92,844174,2017-07-14,global,3NdDpSvN911VPGivFlV5d0
93,843543,2017-07-14,global,2ekn2ttSfGqwhhate0LSR0
1,5823954,2017-07-15,global,5CtI0qwDJkDQGwXD1H1cLb
7,3340466,2017-07-15,global,7qiZfU4dY1lWllzX7mPBI3
9,3150657,2017-07-15,global,4iLqG9SeJSnt0cSPICSjxv
16,2456502,2017-07-15,global,4aWmUDTfIPGksMNLV2rQP2
19,2242112,2017-07-15,global,6RUKPb4LETWmmr3iAEQktW
20,2228248,2017-07-15,global,7KXjTSCq5nL1LoYtL7XAwS
36,1704945,2017-07-15,global,0KKkJNfGyhkQ5aFogxQAPU
41,1569385,2017-07-15,global,3eR23VReFzcdmS7TYCrhCe
77,878728,2017-07-15,global,2ekn2ttSfGqwhhate0LSR0
92,775406,2017-07-15,global,3NdDpSvN911VPGivFlV5d0
1,4982981,2017-07-16,global,5CtI0qwDJkDQGwXD1H1cLb
7,2892714,2017-07-16,global,7qiZfU4dY1lWllzX7mPBI3
9,2791410,2017-07-16,global,4iLqG9SeJSnt0cSPICSjxv
16,2101776,2017-07-16,global,4aWmUDTfIPGksMNLV2rQP2
17,1988842,2017-07-16,global,7KXjTSCq5nL1LoYtL7XAwS
19,1940964,2017-07-16,global,6RUKPb4LETWmmr3iAEQktW
36,1500574,2017-07-16,global,0KKkJNfGyhkQ5aFogxQAPU
40,1382081,2017-07-16,global,3eR23VReFzcdmS7TYCrhCe
68,838091,2017-07-16,global,2ekn2ttSfGqwhhate0LSR0
84,713764,2017-07-16,global,3NdDpSvN911VPGivFlV5d0
1,5094396,2017-07-17,global,5CtI0qwDJkDQGwXD1H1cLb
8,3137790,2017-07-17,global,7qiZfU4dY1lWllzX7mPBI3
9,3090895,2017-07-17,global,4iLqG9SeJSnt0cSPICSjxv
16,2140664,2017-07-17,global,4aWmUDTfIPGksMNLV2rQP2
18,2120741,2017-07-17,global,7KXjTSCq5nL1LoYtL7XAwS
19,2109570,2017-07-17,global,6RUKPb4LETWmmr3iAEQktW
37,1601033,2017-07-17,global,0KKkJNfGyhkQ5aFogxQAPU
39,1506852,2017-07-17,global,3eR23VReFzcdmS7TYCrhCe
62,1009685,2017-07-17,global,2ekn2ttSfGqwhhate0LSR0
81,780983,2017-07-17,global,3NdDpSvN911VPGivFlV5d0
1,5078970,2017-07-18,global,5CtI0qwDJkDQGwXD1H1cLb
8,3168762,2017-07-18,global,7qiZfU4dY1lWllzX7mPBI3
9,3099741,2017-07-18,global,4iLqG9SeJSnt0cSPICSjxv
17,2149866,2017-07-18,global,4aWmUDTfIPGksMNLV2rQP2
18,2142405,2017-07-18,global,7KXjTSCq5nL1LoYtL7XAwS
20,2119318,2017-07-18,global,6RUKPb4LETWmmr3iAEQktW
37,1627679,2017-07-18,global,0KKkJNfGyhkQ5aFogxQAPU
39,1516928,2017-07-18,global,3eR23VReFzcdmS7TYCrhCe
59,1099119,2017-07-18,global,2ekn2ttSfGqwhhate0LSR0
82,796775,2017-07-18,global,3NdDpSvN911VPGivFlV5d0
1,5093683,2017-07-19,global,5CtI0qwDJkDQGwXD1H1cLb
8,3163360,2017-07-19,global,7qiZfU4dY1lWllzX7mPBI3
9,3094607,2017-07-19,global,4iLqG9SeJSnt0cSPICSjxv
16,2179101,2017-07-19,global,4aWmUDTfIPGksMNLV2rQP2
18,2123435,2017-07-19,global,7KXjTSCq5nL1LoYtL7XAwS
20,2101386,2017-07-19,global,6RUKPb4LETWmmr3iAEQktW
37,1626269,2017-07-19,global,0KKkJNfGyhkQ5aFogxQAPU
39,1520293,2017-07-19,global,3eR23VReFzcdmS7TYCrhCe
53,1158592,2017-07-19,global,2ekn2ttSfGqwhhate0LSR0
80,809804,2017-07-19,global,3NdDpSvN911VPGivFlV5d0
1,5083811,2017-07-20,global,5CtI0qwDJkDQGwXD1H1cLb
8,3175257,2017-07-20,global,7qiZfU4dY1lWllzX7mPBI3
9,3085481,2017-07-20,global,4iLqG9SeJSnt0cSPICSjxv
17,2209520,2017-07-20,global,4aWmUDTfIPGksMNLV2rQP2
19,2126705,2017-07-20,global,7KXjTSCq5nL1LoYtL7XAwS
21,2100573,2017-07-20,global,6RUKPb4LETWmmr3iAEQktW
38,1599271,2017-07-20,global,0KKkJNfGyhkQ5aFogxQAPU
53,1195140,2017-07-20,global,2ekn2ttSfGqwhhate0LSR0
87,807266,2017-07-20,global,3NdDpSvN911VPGivFlV5d0
1,5316493,2017-07-21,global,5CtI0qwDJkDQGwXD1H1cLb
9,3294902,2017-07-21,global,7qiZfU4dY1lWllzX7mPBI3
10,3102265,2017-07-21,global,4iLqG9SeJSnt0cSPICSjxv
18,2334318,2017-07-21,global,4aWmUDTfIPGksMNLV2rQP2
23,2186855,2017-07-21,global,7KXjTSCq5nL1LoYtL7XAwS
24,2163889,2017-07-21,global,6RUKPb4LETWmmr3iAEQktW
41,1659185,2017-07-21,global,0KKkJNfGyhkQ5aFogxQAPU
65,1247826,2017-07-21,global,2ekn2ttSfGqwhhate0LSR0
112,816006,2017-07-21,global,3NdDpSvN911VPGivFlV5d0
1,5261445,2017-07-22,global,5CtI0qwDJkDQGwXD1H1cLb
7,3212093,2017-07-22,global,7qiZfU4dY1lWllzX7mPBI3
8,2985140,2017-07-22,global,4iLqG9SeJSnt0cSPICSjxv
15,2285388,2017-07-22,global,4aWmUDTfIPGksMNLV2rQP2
21,2066391,2017-07-22,global,6RUKPb4LETWmmr3iAEQktW
22,2059208,2017-07-22,global,7KXjTSCq5nL1LoYtL7XAwS
38,1589436,2017-07-22,global,0KKkJNfGyhkQ5aFogxQAPU
47,1313260,2017-07-22,global,3eR23VReFzcdmS7TYCrhCe
55,1255000,2017-07-22,global,2ekn2ttSfGqwhhate0LSR0
1,4511203,2017-07-23,global,5CtI0qwDJkDQGwXD1H1cLb
7,2799119,2017-07-23,global,7qiZfU4dY1lWllzX7mPBI3
8,2637919,2017-07-23,global,4iLqG9SeJSnt0cSPICSjxv
15,1944059,2017-07-23,global,4aWmUDTfIPGksMNLV2rQP2
17,1850823,2017-07-23,global,7KXjTSCq5nL1LoYtL7XAwS
21,1798133,2017-07-23,global,6RUKPb4LETWmmr3iAEQktW
37,1408755,2017-07-23,global,0KKkJNfGyhkQ5aFogxQAPU
53,1136467,2017-07-23,global,2ekn2ttSfGqwhhate0LSR0
54,1111910,2017-07-23,global,3eR23VReFzcdmS7TYCrhCe
1,4547095,2017-07-24,global,5CtI0qwDJkDQGwXD1H1cLb
8,2988084,2017-07-24,global,7qiZfU4dY1lWllzX7mPBI3
9,2902054,2017-07-24,global,4iLqG9SeJSnt0cSPICSjxv
19,1976655,2017-07-24,global,7KXjTSCq5nL1LoYtL7XAwS
20,1951259,2017-07-24,global,6RUKPb4LETWmmr3iAEQktW
21,1932229,2017-07-24,global,4aWmUDTfIPGksMNLV2rQP2
39,1495665,2017-07-24,global,0KKkJNfGyhkQ5aFogxQAPU
44,1364856,2017-07-24,global,2ekn2ttSfGqwhhate0LSR0
51,1279124,2017-07-24,global,3eR23VReFzcdmS7TYCrhCe
108,666600,2017-07-24,global,3NdDpSvN911VPGivFlV5d0
1,4599149,2017-07-25,global,5CtI0qwDJkDQGwXD1H1cLb
8,3044695,2017-07-25,global,7qiZfU4dY1lWllzX7mPBI3
9,2950047,2017-07-25,global,4iLqG9SeJSnt0cSPICSjxv
19,2044066,2017-07-25,global,7KXjTSCq5nL1LoYtL7XAwS
20,1985232,2017-07-25,global,6RUKPb4LETWmmr3iAEQktW
22,1948771,2017-07-25,global,4aWmUDTfIPGksMNLV2rQP2
38,1541538,2017-07-25,global,0KKkJNfGyhkQ5aFogxQAPU
41,1511465,2017-07-25,global,2ekn2ttSfGqwhhate0LSR0
52,1253017,2017-07-25,global,3eR23VReFzcdmS7TYCrhCe
108,679413,2017-07-25,global,3NdDpSvN911VPGivFlV5d0
1,4560057,2017-07-26,global,5CtI0qwDJkDQGwXD1H1cLb
8,3020577,2017-07-26,global,7qiZfU4dY1lWllzX7mPBI3
9,2957469,2017-07-26,global,4iLqG9SeJSnt0cSPICSjxv
18,2037693,2017-07-26,global,7KXjTSCq5nL1LoYtL7XAwS
20,1973177,2017-07-26,global,6RUKPb4LETWmmr3iAEQktW
22,1936614,2017-07-26,global,4aWmUDTfIPGksMNLV2rQP2
35,1659683,2017-07-26,global,2ekn2ttSfGqwhhate0LSR0
39,1540662,2017-07-26,global,0KKkJNfGyhkQ5aFogxQAPU
51,1249930,2017-07-26,global,3eR23VReFzcdmS7TYCrhCe
88,783497,2017-07-26,global,3NdDpSvN911VPGivFlV5d0
1,4544733,2017-07-27,global,5CtI0qwDJkDQGwXD1H1cLb
8,3070908,2017-07-27,global,7qiZfU4dY1lWllzX7mPBI3
9,2990819,2017-07-27,global,4iLqG9SeJSnt0cSPICSjxv
19,2051631,2017-07-27,global,7KXjTSCq5nL1LoYtL7XAwS
21,2007959,2017-07-27,global,6RUKPb4LETWmmr3iAEQktW
22,1961318,2017-07-27,global,4aWmUDTfIPGksMNLV2rQP2
31,1740174,2017-07-27,global,2ekn2ttSfGqwhhate0LSR0
39,1531998,2017-07-27,global,0KKkJNfGyhkQ5aFogxQAPU
52,1255138,2017-07-27,global,3eR23VReFzcdmS7TYCrhCe
88,795907,2017-07-27,global,3NdDpSvN911VPGivFlV5d0
1,4790421,2017-07-28,global,5CtI0qwDJkDQGwXD1H1cLb
8,3198984,2017-07-28,global,7qiZfU4dY1lWllzX7mPBI3
9,3031161,2017-07-28,global,4iLqG9SeJSnt0cSPICSjxv
19,2117981,2017-07-28,global,7KXjTSCq5nL1LoYtL7XAwS
20,2095198,2017-07-28,global,4aWmUDTfIPGksMNLV2rQP2
21,2090682,2017-07-28,global,6RUKPb4LETWmmr3iAEQktW
30,1814231,2017-07-28,global,2ekn2ttSfGqwhhate0LSR0
39,1582368,2017-07-28,global,0KKkJNfGyhkQ5aFogxQAPU
52,1278519,2017-07-28,global,3eR23VReFzcdmS7TYCrhCe
93,806113,2017-07-28,global,3NdDpSvN911VPGivFlV5d0
1,4715302,2017-07-29,global,5CtI0qwDJkDQGwXD1H1cLb
8,3112246,2017-07-29,global,7qiZfU4dY1lWllzX7mPBI3
9,2912708,2017-07-29,global,4iLqG9SeJSnt0cSPICSjxv
18,2124285,2017-07-29,global,4aWmUDTfIPGksMNLV2rQP2
21,2040160,2017-07-29,global,7KXjTSCq5nL1LoYtL7XAwS
23,1992187,2017-07-29,global,6RUKPb4LETWmmr3iAEQktW
30,1747989,2017-07-29,global,2ekn2ttSfGqwhhate0LSR0
40,1528891,2017-07-29,global,0KKkJNfGyhkQ5aFogxQAPU
53,1219422,2017-07-29,global,3eR23VReFzcdmS7TYCrhCe
99,736652,2017-07-29,global,3NdDpSvN911VPGivFlV5d0
1,4086239,2017-07-30,global,5CtI0qwDJkDQGwXD1H1cLb
8,2721630,2017-07-30,global,7qiZfU4dY1lWllzX7mPBI3
9,2593729,2017-07-30,global,4iLqG9SeJSnt0cSPICSjxv
18,1840543,2017-07-30,global,4aWmUDTfIPGksMNLV2rQP2
19,1816176,2017-07-30,global,7KXjTSCq5nL1LoYtL7XAwS
23,1744488,2017-07-30,global,6RUKPb4LETWmmr3iAEQktW
28,1581953,2017-07-30,global,2ekn2ttSfGqwhhate0LSR0
39,1364627,2017-07-30,global,0KKkJNfGyhkQ5aFogxQAPU
53,1084496,2017-07-30,global,3eR23VReFzcdmS7TYCrhCe
90,677049,2017-07-30,global,3NdDpSvN911VPGivFlV5d0
2,4164560,2017-07-31,global,5CtI0qwDJkDQGwXD1H1cLb
8,2906335,2017-07-31,global,7qiZfU4dY1lWllzX7mPBI3
9,2850526,2017-07-31,global,4iLqG9SeJSnt0cSPICSjxv
18,1932350,2017-07-31,global,7KXjTSCq5nL1LoYtL7XAwS
21,1917820,2017-07-31,global,6RUKPb4LETWmmr3iAEQktW
23,1858082,2017-07-31,global,2ekn2ttSfGqwhhate0LSR0
25,1839832,2017-07-31,global,4aWmUDTfIPGksMNLV2rQP2
41,1448910,2017-07-31,global,0KKkJNfGyhkQ5aFogxQAPU
51,1171336,2017-07-31,global,3eR23VReFzcdmS7TYCrhCe
86,761560,2017-07-31,global,3NdDpSvN911VPGivFlV5d0
2,4191169,2017-08-01,global,5CtI0qwDJkDQGwXD1H1cLb
8,2921341,2017-08-01,global,7qiZfU4dY1lWllzX7mPBI3
9,2908729,2017-08-01,global,4iLqG9SeJSnt0cSPICSjxv
18,2016129,2017-08-01,global,2ekn2ttSfGqwhhate0LSR0
20,1971379,2017-08-01,global,7KXjTSCq5nL1LoYtL7XAwS
22,1938822,2017-08-01,global,6RUKPb4LETWmmr3iAEQktW
27,1833904,2017-08-01,global,4aWmUDTfIPGksMNLV2rQP2
41,1467642,2017-08-01,global,0KKkJNfGyhkQ5aFogxQAPU
51,1181878,2017-08-01,global,3eR23VReFzcdmS7TYCrhCe
87,773003,2017-08-01,global,3NdDpSvN911VPGivFlV5d0
2,4194449,2017-08-02,global,5CtI0qwDJkDQGwXD1H1cLb
8,2930096,2017-08-02,global,4iLqG9SeJSnt0cSPICSjxv
9,2910592,2017-08-02,global,7qiZfU4dY1lWllzX7mPBI3
18,2127386,2017-08-02,global,2ekn2ttSfGqwhhate0LSR0
20,1957734,2017-08-02,global,7KXjTSCq5nL1LoYtL7XAwS
23,1919503,2017-08-02,global,6RUKPb4LETWmmr3iAEQktW
28,1798839,2017-08-02,global,4aWmUDTfIPGksMNLV2rQP2
40,1457713,2017-08-02,global,0KKkJNfGyhkQ5aFogxQAPU
52,1164859,2017-08-02,global,3eR23VReFzcdmS7TYCrhCe
85,783327,2017-08-02,global,3NdDpSvN911VPGivFlV5d0
2,4178268,2017-08-03,global,5CtI0qwDJkDQGwXD1H1cLb
8,2933478,2017-08-03,global,4iLqG9SeJSnt0cSPICSjxv
9,2909548,2017-08-03,global,7qiZfU4dY1lWllzX7mPBI3
17,2178147,2017-08-03,global,2ekn2ttSfGqwhhate0LSR0
19,1968279,2017-08-03,global,7KXjTSCq5nL1LoYtL7XAwS
23,1906932,2017-08-03,global,6RUKPb4LETWmmr3iAEQktW
27,1790216,2017-08-03,global,4aWmUDTfIPGksMNLV2rQP2
40,1454562,2017-08-03,global,0KKkJNfGyhkQ5aFogxQAPU
52,1161191,2017-08-03,global,3eR23VReFzcdmS7TYCrhCe
86,777027,2017-08-03,global,3NdDpSvN911VPGivFlV5d0
2,4384688,2017-08-04,global,5CtI0qwDJkDQGwXD1H1cLb
8,3006373,2017-08-04,global,7qiZfU4dY1lWllzX7mPBI3
9,2995671,2017-08-04,global,4iLqG9SeJSnt0cSPICSjxv
17,2301032,2017-08-04,global,2ekn2ttSfGqwhhate0LSR0
20,2035338,2017-08-04,global,7KXjTSCq5nL1LoYtL7XAwS
24,1978524,2017-08-04,global,6RUKPb4LETWmmr3iAEQktW
26,1904484,2017-08-04,global,4aWmUDTfIPGksMNLV2rQP2
39,1513516,2017-08-04,global,0KKkJNfGyhkQ5aFogxQAPU
53,1184412,2017-08-04,global,3eR23VReFzcdmS7TYCrhCe
90,778957,2017-08-04,global,3NdDpSvN911VPGivFlV5d0
2,4347440,2017-08-05,global,5CtI0qwDJkDQGwXD1H1cLb
8,2928977,2017-08-05,global,7qiZfU4dY1lWllzX7mPBI3
9,2879375,2017-08-05,global,4iLqG9SeJSnt0cSPICSjxv
17,2225147,2017-08-05,global,2ekn2ttSfGqwhhate0LSR0
22,1956268,2017-08-05,global,4aWmUDTfIPGksMNLV2rQP2
23,1938607,2017-08-05,global,7KXjTSCq5nL1LoYtL7XAwS
26,1883242,2017-08-05,global,6RUKPb4LETWmmr3iAEQktW
40,1475576,2017-08-05,global,0KKkJNfGyhkQ5aFogxQAPU
53,1129210,2017-08-05,global,3eR23VReFzcdmS7TYCrhCe
99,712477,2017-08-05,global,3NdDpSvN911VPGivFlV5d0
2,3777126,2017-08-06,global,5CtI0qwDJkDQGwXD1H1cLb
8,2582922,2017-08-06,global,7qiZfU4dY1lWllzX7mPBI3
9,2570397,2017-08-06,global,4iLqG9SeJSnt0cSPICSjxv
17,1988677,2017-08-06,global,2ekn2ttSfGqwhhate0LSR0
